Date,Category,Sales,Price,Store
2/14/2023,Casual,22,68.59,Store_C
2/14/2023,Formal,50,32.26,Store_A
2/14/2023,Casual,56,85.97,Store_D
2/14/2023,Formal,53,177.92,Store_B
2/14/2023,Seasonal,10,120.81,Store_C
2/14/2023,Casual,27,51.62,Store_D
2/14/2023,Seasonal,66,91.65,Store_B
2/14/2023,Formal,3,80.89,Store_B
2/14/2023,Seasonal,85,63.85,Store_D
2/14/2023,Athletic,42,126.42,Store_C
2/14/2023,Casual,31,40.36,Store_C
2/14/2023,Formal,38,99.54,Store_A
2/14/2023,Casual,79,181.49,Store_A
2/14/2023,Seasonal,52,157.83,Store_D
2/14/2023,Formal,35,29.35,Store_A
2/14/2023,Seasonal,88,119.63,Store_C
2/14/2023,Casual,44,62.52,Store_C
2/14/2023,Formal,84,98.19,Store_C
2/14/2023,Casual,3,92.18,Store_C
2/14/2023,Formal,60,70.51,Store_C
2/14/2023,Athletic,39,96.74,Store_B
2/14/2023,Formal,16,22.77,Store_A
2/14/2023,Casual,2,188.02,Store_D
2/14/2023,Casual,15,40.38,Store_C
2/14/2023,Casual,13,99.54,Store_B
2/14/2023,Casual,6,88.89,Store_B
2/14/2023,Casual,18,153.21,Store_C
2/14/2023,Seasonal,16,104.82,Store_B
2/14/2023,Athletic,1,157.91,Store_D
2/14/2023,Seasonal,51,136.49,Store_D
2/14/2023,Casual,45,70.13,Store_B
2/14/2023,Athletic,57,159.66,Store_C
2/14/2023,Athletic,57,74.88,Store_A
2/14/2023,Formal,98,43.19,Store_C
2/14/2023,Athletic,72,91.57,Store_B
2/14/2023,Athletic,20,124.64,Store_B
2/14/2023,Athletic,39,38.04,Store_B
2/14/2023,Athletic,37,145.23,Store_B
2/14/2023,Seasonal,54,38.53,Store_C
2/14/2023,Casual,11,80.76,Store_D
2/14/2023,Athletic,55,77.78,Store_A
2/14/2023,Casual,75,81.97,Store_A
2/14/2023,Seasonal,26,24.92,Store_C
2/14/2023,Athletic,21,71.7,Store_C
2/14/2023,Seasonal,49,153.65,Store_D
2/14/2023,Formal,78,41.09,Store_C
2/14/2023,Casual,87,45.69,Store_C
2/14/2023,Athletic,37,47.73,Store_A
2/14/2023,Athletic,38,95.77,Store_D
2/14/2023,Formal,2,125.9,Store_A
2/14/2023,Athletic,9,85.98,Store_C
2/14/2023,Athletic,47,30.88,Store_C
2/14/2023,Athletic,60,66.88,Store_D
2/14/2023,Casual,56,36.4,Store_C
2/14/2023,Seasonal,69,123.65,Store_B
2/15/2023,Athletic,66,152.77,Store_B
2/15/2023,Athletic,54,143.89,Store_C
2/15/2023,Seasonal,96,22.48,Store_B
2/15/2023,Formal,53,72.23,Store_C
2/15/2023,Formal,32,86.66,Store_D
2/15/2023,Casual,92,129.19,Store_D
2/15/2023,Casual,6,27.31,Store_C
2/15/2023,Casual,11,184.08,Store_A
2/15/2023,Formal,29,123.36,Store_B
2/15/2023,Formal,13,105.33,Store_D
2/15/2023,Formal,43,67.76,Store_A
2/15/2023,Seasonal,50,169.13,Store_A
2/15/2023,Athletic,34,186.42,Store_C
2/15/2023,Seasonal,96,176.34,Store_C
2/15/2023,Formal,40,138.55,Store_D
2/15/2023,Formal,40,60.54,Store_B
2/15/2023,Athletic,66,118.48,Store_A
2/15/2023,Casual,26,96.64,Store_C
2/15/2023,Athletic,48,176.28,Store_B
2/15/2023,Athletic,66,156.99,Store_D
2/15/2023,Athletic,87,109.55,Store_D
2/15/2023,Seasonal,5,115.78,Store_A
2/15/2023,Formal,43,80.06,Store_D
2/15/2023,Formal,67,57.73,Store_A
2/15/2023,Casual,16,157.94,Store_C
2/15/2023,Seasonal,38,27.26,Store_A
2/15/2023,Formal,28,36.04,Store_C
2/15/2023,Casual,54,73.5,Store_C
2/15/2023,Formal,45,56.73,Store_A
2/15/2023,Seasonal,96,48.33,Store_B
2/15/2023,Casual,78,22.56,Store_B
2/15/2023,Seasonal,64,78.16,Store_C
2/15/2023,Casual,55,195.08,Store_A
2/15/2023,Formal,88,88.82,Store_A
2/15/2023,Athletic,51,79.59,Store_B
2/15/2023,Formal,24,37.25,Store_D
2/15/2023,Formal,62,89.55,Store_B
2/15/2023,Casual,79,89.47,Store_C
2/15/2023,Seasonal,77,143.7,Store_C
2/15/2023,Athletic,36,37.63,Store_C
2/15/2023,Seasonal,67,81.34,Store_D
2/15/2023,Formal,36,150.34,Store_C
2/15/2023,Formal,85,193.65,Store_A
2/15/2023,Seasonal,24,193.94,Store_C
2/15/2023,Seasonal,55,105.23,Store_C
2/15/2023,Athletic,98,153.98,Store_B
2/15/2023,Casual,92,183.6,Store_A
2/15/2023,Seasonal,21,121.67,Store_C
2/15/2023,Athletic,51,47.01,Store_A
2/15/2023,Formal,94,193.14,Store_A
2/15/2023,Formal,67,167.93,Store_A
2/15/2023,Athletic,39,58.86,Store_A
2/15/2023,Athletic,79,72.37,Store_C
2/15/2023,Formal,60,26.05,Store_A
2/15/2023,Formal,19,131.64,Store_D
2/15/2023,Seasonal,58,193.19,Store_A
2/15/2023,Casual,23,83.73,Store_C
2/15/2023,Formal,87,109.19,Store_C
2/15/2023,Seasonal,28,174.98,Store_A
2/15/2023,Casual,45,194.95,Store_B
2/15/2023,Athletic,60,98.07,Store_D
2/15/2023,Casual,7,27.51,Store_D
2/15/2023,Casual,53,83.77,Store_D
2/15/2023,Athletic,85,54.28,Store_B
2/15/2023,Casual,57,82.69,Store_C
2/15/2023,Casual,50,86.78,Store_A
2/15/2023,Casual,82,80.87,Store_A
2/15/2023,Seasonal,64,79.78,Store_A
2/15/2023,Casual,74,44.07,Store_C
2/15/2023,Casual,82,60.15,Store_D
2/15/2023,Seasonal,9,127.92,Store_D
2/15/2023,Seasonal,21,192.34,Store_C
2/15/2023,Casual,46,165.65,Store_A
2/15/2023,Athletic,2,44.8,Store_C
2/15/2023,Casual,37,151.82,Store_A
2/15/2023,Seasonal,88,132.29,Store_B
2/15/2023,Formal,79,152.54,Store_A
2/15/2023,Casual,68,21.5,Store_D
2/15/2023,Athletic,66,145.83,Store_B
2/15/2023,Casual,20,169.97,Store_B
2/15/2023,Casual,85,30,Store_B
2/15/2023,Formal,38,60.22,Store_C
2/15/2023,Formal,27,196.9,Store_B
2/15/2023,Casual,52,28.25,Store_D
2/15/2023,Seasonal,75,123.15,Store_B
2/15/2023,Casual,6,192.47,Store_C
2/15/2023,Casual,38,29.79,Store_A
2/15/2023,Athletic,49,100.46,Store_A
2/15/2023,Athletic,85,165.46,Store_D
2/15/2023,Formal,12,98.52,Store_D
2/15/2023,Seasonal,15,160.96,Store_A
2/16/2023,Casual,17,184.71,Store_D
2/16/2023,Seasonal,85,99.48,Store_C
2/16/2023,Casual,31,88.79,Store_C
2/16/2023,Formal,32,43.27,Store_C
2/16/2023,Seasonal,47,22.74,Store_D
2/16/2023,Casual,38,195.67,Store_B
2/16/2023,Formal,68,22.87,Store_C
2/16/2023,Formal,36,52.47,Store_B
2/16/2023,Athletic,99,122.76,Store_B
2/16/2023,Formal,36,173.18,Store_D
2/16/2023,Casual,96,86.73,Store_B
2/16/2023,Casual,53,88.73,Store_C
2/16/2023,Seasonal,12,195.07,Store_B
2/16/2023,Formal,89,194,Store_B
2/16/2023,Formal,19,45.07,Store_B
2/16/2023,Seasonal,38,117.38,Store_A
2/16/2023,Formal,70,180.04,Store_A
2/16/2023,Casual,8,115.86,Store_D
2/16/2023,Athletic,57,149.87,Store_C
2/16/2023,Formal,81,78.5,Store_D
2/16/2023,Seasonal,28,191.56,Store_C
2/16/2023,Formal,81,47.83,Store_D
2/16/2023,Formal,98,166.24,Store_B
2/16/2023,Seasonal,88,136.1,Store_A
2/16/2023,Formal,95,68.56,Store_C
2/16/2023,Athletic,64,146.5,Store_D
2/16/2023,Formal,30,52.79,Store_C
2/16/2023,Formal,83,187.67,Store_A
2/16/2023,Casual,45,112.66,Store_C
2/16/2023,Formal,19,78.69,Store_C
2/16/2023,Formal,68,132,Store_D
2/16/2023,Seasonal,1,94.38,Store_C
2/16/2023,Seasonal,43,103.94,Store_C
2/16/2023,Formal,89,167.93,Store_D
2/16/2023,Casual,8,111.54,Store_D
2/16/2023,Athletic,14,46.1,Store_D
2/16/2023,Athletic,6,60.17,Store_C
2/16/2023,Athletic,40,89.12,Store_A
2/16/2023,Formal,62,50.13,Store_C
2/16/2023,Athletic,68,56.81,Store_B
2/16/2023,Formal,63,64.5,Store_D
2/16/2023,Formal,84,187.68,Store_D
2/16/2023,Casual,82,87.69,Store_A
2/16/2023,Casual,13,193.05,Store_A
2/16/2023,Seasonal,65,188.83,Store_A
2/16/2023,Seasonal,33,47.6,Store_D
2/16/2023,Athletic,25,149.7,Store_A
2/16/2023,Athletic,69,187.87,Store_A
2/16/2023,Casual,49,135.37,Store_C
2/16/2023,Formal,52,63.44,Store_A
2/16/2023,Seasonal,95,93.34,Store_B
2/16/2023,Casual,73,90.77,Store_D
2/16/2023,Seasonal,84,44.63,Store_C
2/16/2023,Formal,34,154.34,Store_D
2/16/2023,Formal,24,119.6,Store_B
2/16/2023,Seasonal,50,96.35,Store_D
2/16/2023,Athletic,29,24.23,Store_D
2/16/2023,Casual,48,189.82,Store_A
2/16/2023,Formal,13,72.81,Store_D
2/16/2023,Casual,38,90.59,Store_D
2/16/2023,Casual,61,191.58,Store_D
2/16/2023,Seasonal,73,47.98,Store_B
2/16/2023,Athletic,51,84.43,Store_D
2/16/2023,Seasonal,6,163.76,Store_A
2/16/2023,Seasonal,50,94.73,Store_A
2/16/2023,Athletic,91,155.43,Store_C
2/16/2023,Seasonal,68,127.71,Store_D
2/16/2023,Athletic,29,133.58,Store_B
2/16/2023,Seasonal,62,110.61,Store_C
2/16/2023,Formal,38,122.11,Store_B
2/16/2023,Seasonal,94,136.1,Store_D
2/16/2023,Formal,82,69.32,Store_D
2/16/2023,Casual,73,31.75,Store_B
2/16/2023,Seasonal,99,41.43,Store_D
2/16/2023,Casual,55,93.35,Store_D
2/16/2023,Athletic,38,86.92,Store_C
2/16/2023,Formal,30,151.16,Store_C
2/16/2023,Formal,47,147.02,Store_B
2/16/2023,Athletic,33,88.85,Store_A
2/16/2023,Casual,91,33.57,Store_A
2/16/2023,Seasonal,71,192.49,Store_C
2/16/2023,Seasonal,59,72.49,Store_D
2/16/2023,Seasonal,7,124.4,Store_D
2/16/2023,Formal,60,82.65,Store_B
2/16/2023,Casual,20,139.51,Store_B
2/16/2023,Athletic,26,77.73,Store_A
2/16/2023,Formal,33,158.02,Store_A
2/16/2023,Formal,24,34.53,Store_D
2/16/2023,Casual,76,79.75,Store_A
2/16/2023,Seasonal,65,158.34,Store_A
2/16/2023,Athletic,97,102.11,Store_C
2/16/2023,Formal,14,150.92,Store_B
2/16/2023,Formal,73,162.33,Store_A
2/17/2023,Athletic,77,102.77,Store_D
2/17/2023,Athletic,38,186.23,Store_B
2/17/2023,Seasonal,25,34.83,Store_A
2/17/2023,Formal,48,100,Store_D
2/17/2023,Athletic,87,90.47,Store_B
2/17/2023,Athletic,88,87.28,Store_A
2/17/2023,Athletic,22,173.08,Store_C
2/17/2023,Seasonal,24,49.72,Store_C
2/17/2023,Athletic,41,99.61,Store_A
2/17/2023,Athletic,54,91.32,Store_B
2/17/2023,Seasonal,14,61.55,Store_A
2/17/2023,Athletic,61,191.56,Store_B
2/17/2023,Seasonal,37,58.7,Store_C
2/17/2023,Athletic,64,192.73,Store_D
2/17/2023,Formal,37,156.6,Store_C
2/17/2023,Athletic,34,40.12,Store_B
2/17/2023,Athletic,42,86.9,Store_D
2/17/2023,Formal,97,126.37,Store_C
2/17/2023,Seasonal,71,181.07,Store_B
2/17/2023,Casual,92,54.96,Store_B
2/17/2023,Seasonal,75,132.54,Store_B
2/17/2023,Seasonal,4,172.13,Store_D
2/17/2023,Formal,90,57.55,Store_B
2/17/2023,Athletic,69,192.32,Store_A
2/17/2023,Athletic,97,165.37,Store_D
2/17/2023,Formal,12,190.42,Store_C
2/17/2023,Casual,30,110.19,Store_C
2/17/2023,Casual,21,24.47,Store_D
2/17/2023,Formal,37,111.56,Store_C
2/17/2023,Seasonal,62,58.89,Store_C
2/17/2023,Athletic,18,102.13,Store_D
2/17/2023,Athletic,19,58.4,Store_B
2/17/2023,Seasonal,54,30.27,Store_A
2/17/2023,Casual,44,182.7,Store_A
2/17/2023,Casual,31,63.12,Store_D
2/17/2023,Athletic,73,56.37,Store_B
2/17/2023,Athletic,48,181.93,Store_A
2/17/2023,Seasonal,70,194.47,Store_A
2/17/2023,Formal,56,187.72,Store_A
2/17/2023,Athletic,9,52.35,Store_C
2/17/2023,Formal,3,20.23,Store_C
2/17/2023,Seasonal,59,193.19,Store_A
2/17/2023,Casual,98,166.46,Store_C
2/17/2023,Formal,15,50.07,Store_A
2/17/2023,Seasonal,94,172.68,Store_D
2/17/2023,Athletic,82,89.89,Store_D
2/17/2023,Formal,74,115.31,Store_B
2/17/2023,Casual,81,56.05,Store_A
2/17/2023,Athletic,40,121.55,Store_A
2/17/2023,Formal,57,191.39,Store_B
2/17/2023,Casual,1,150.35,Store_C
2/17/2023,Seasonal,16,162.26,Store_D
2/17/2023,Casual,93,26.95,Store_D
2/17/2023,Athletic,81,20.26,Store_D
2/17/2023,Casual,85,165.67,Store_A
2/17/2023,Formal,49,79.84,Store_B
2/17/2023,Formal,41,39.62,Store_D
2/17/2023,Casual,83,89.63,Store_A
2/17/2023,Athletic,48,29.18,Store_A
2/17/2023,Athletic,48,95.11,Store_B
2/17/2023,Casual,31,141.52,Store_B
2/17/2023,Casual,49,197.35,Store_D
2/17/2023,Formal,73,48.26,Store_A
2/17/2023,Seasonal,86,67.37,Store_D
2/17/2023,Formal,47,163.97,Store_D
2/17/2023,Seasonal,54,42.4,Store_C
2/17/2023,Seasonal,44,55.46,Store_C
2/17/2023,Athletic,56,167.18,Store_A
2/17/2023,Seasonal,15,37.59,Store_B
2/17/2023,Seasonal,47,45.55,Store_B
2/17/2023,Athletic,90,180.32,Store_C
2/17/2023,Athletic,11,83.82,Store_D
2/17/2023,Formal,32,117.11,Store_B
2/17/2023,Athletic,82,188.32,Store_A
2/17/2023,Casual,33,116.51,Store_A
2/17/2023,Athletic,18,147.88,Store_A
2/17/2023,Athletic,2,143.87,Store_A
2/17/2023,Formal,13,25.14,Store_C
2/17/2023,Athletic,94,106.84,Store_A
2/17/2023,Seasonal,45,39.93,Store_D
2/17/2023,Seasonal,70,123.89,Store_C
2/17/2023,Athletic,31,148.81,Store_C
2/17/2023,Casual,57,57.98,Store_D
2/17/2023,Athletic,86,91.4,Store_A
2/18/2023,Seasonal,61,66.09,Store_C
2/18/2023,Casual,26,26.57,Store_A
2/18/2023,Casual,99,92.36,Store_B
2/18/2023,Casual,81,175.53,Store_D
2/18/2023,Athletic,85,144.7,Store_B
2/18/2023,Casual,5,108.97,Store_B
2/18/2023,Athletic,37,156.42,Store_C
2/18/2023,Casual,35,155.11,Store_D
2/18/2023,Formal,81,81.23,Store_C
2/18/2023,Seasonal,47,74.44,Store_D
2/18/2023,Casual,75,172.73,Store_A
2/18/2023,Formal,23,174.52,Store_D
2/18/2023,Formal,88,68.71,Store_C
2/18/2023,Seasonal,96,77.86,Store_C
2/18/2023,Athletic,37,40.52,Store_C
2/18/2023,Formal,75,110.12,Store_B
2/18/2023,Athletic,42,180.63,Store_B
2/18/2023,Formal,21,66.71,Store_A
2/18/2023,Athletic,34,127.48,Store_B
2/18/2023,Seasonal,24,131.18,Store_B
2/18/2023,Casual,40,53.12,Store_A
2/18/2023,Formal,24,181.94,Store_D
2/18/2023,Formal,52,40.28,Store_C
2/18/2023,Casual,94,63.4,Store_A
2/18/2023,Athletic,11,102.39,Store_B
2/18/2023,Athletic,64,34.18,Store_D
2/18/2023,Formal,85,149.18,Store_A
2/18/2023,Casual,12,41.97,Store_B
2/18/2023,Athletic,17,196.31,Store_C
2/18/2023,Formal,4,145.59,Store_C
2/18/2023,Athletic,66,176.7,Store_B
2/18/2023,Formal,18,196.51,Store_C
2/18/2023,Athletic,1,93.33,Store_C
2/18/2023,Formal,39,83.49,Store_B
2/18/2023,Athletic,19,51.87,Store_C
2/18/2023,Casual,53,132.27,Store_D
2/18/2023,Athletic,51,131.57,Store_B
2/18/2023,Seasonal,23,66.07,Store_D
2/18/2023,Athletic,56,47.43,Store_C
2/18/2023,Formal,42,173.16,Store_A
2/18/2023,Athletic,23,180.47,Store_A
2/18/2023,Casual,10,37.8,Store_A
2/18/2023,Seasonal,62,69.96,Store_C
2/18/2023,Seasonal,40,41.58,Store_C
2/18/2023,Formal,55,72.13,Store_C
2/18/2023,Seasonal,81,24.73,Store_D
2/18/2023,Formal,33,71.42,Store_B
2/18/2023,Formal,16,86.72,Store_B
2/18/2023,Casual,16,70.72,Store_A
2/18/2023,Seasonal,61,72.14,Store_D
2/18/2023,Seasonal,93,195.38,Store_C
2/18/2023,Formal,65,56.14,Store_D
2/18/2023,Athletic,80,100.86,Store_A
2/18/2023,Athletic,20,157.23,Store_D
2/18/2023,Formal,19,108.55,Store_A
2/18/2023,Athletic,43,148.17,Store_D
2/18/2023,Athletic,66,62.57,Store_A
2/18/2023,Seasonal,42,30.36,Store_A
2/18/2023,Athletic,89,162.26,Store_A
2/18/2023,Seasonal,41,73.04,Store_D
2/18/2023,Athletic,57,30.46,Store_D
2/18/2023,Seasonal,67,23.55,Store_D
2/18/2023,Seasonal,33,24.87,Store_D
2/18/2023,Seasonal,99,193.48,Store_D
2/18/2023,Casual,5,47.97,Store_D
2/18/2023,Formal,53,113.05,Store_D
2/18/2023,Formal,86,89.95,Store_C
2/18/2023,Casual,42,175.23,Store_A
2/18/2023,Athletic,25,76.77,Store_D
2/18/2023,Athletic,65,179.45,Store_B
2/18/2023,Athletic,77,30.4,Store_B
2/18/2023,Casual,70,20.64,Store_B
2/18/2023,Athletic,10,42.51,Store_C
2/18/2023,Seasonal,56,98.18,Store_B
2/18/2023,Athletic,93,34.17,Store_A
2/18/2023,Seasonal,15,186.34,Store_D
2/18/2023,Formal,24,169.79,Store_D
2/18/2023,Formal,17,194.39,Store_A
2/18/2023,Athletic,44,136.91,Store_C
2/18/2023,Athletic,24,116.78,Store_A
2/18/2023,Seasonal,99,21.34,Store_B
2/18/2023,Casual,32,80.21,Store_C
2/18/2023,Seasonal,22,155.41,Store_C
2/18/2023,Athletic,33,144.73,Store_A
2/18/2023,Seasonal,51,32.72,Store_C
2/18/2023,Seasonal,46,174.62,Store_D
2/18/2023,Casual,81,195.1,Store_D
2/18/2023,Athletic,88,81.87,Store_C
2/18/2023,Seasonal,24,157.32,Store_D
2/18/2023,Formal,66,40.21,Store_A
2/18/2023,Casual,11,155.46,Store_B
2/18/2023,Casual,31,160.08,Store_B
2/18/2023,Casual,45,148,Store_D
2/18/2023,Athletic,22,23.09,Store_B
2/19/2023,Athletic,78,196.04,Store_B
2/19/2023,Seasonal,47,54.41,Store_C
2/19/2023,Casual,46,177.41,Store_A
2/19/2023,Casual,86,27.94,Store_D
2/19/2023,Formal,98,155.13,Store_C
2/19/2023,Seasonal,70,98.04,Store_A
2/19/2023,Casual,9,73.3,Store_B
2/19/2023,Casual,76,100.6,Store_A
2/19/2023,Casual,47,105.1,Store_C
2/19/2023,Athletic,18,101.41,Store_D
2/19/2023,Athletic,18,92.47,Store_C
2/19/2023,Casual,5,112.95,Store_A
2/19/2023,Casual,19,159.29,Store_B
2/19/2023,Casual,64,43.41,Store_C
2/19/2023,Seasonal,18,80.89,Store_C
2/19/2023,Casual,7,158.97,Store_C
2/19/2023,Seasonal,30,153.81,Store_C
2/19/2023,Casual,5,25.17,Store_A
2/19/2023,Athletic,21,66.38,Store_C
2/19/2023,Casual,40,172.29,Store_B
2/19/2023,Casual,20,53.16,Store_A
2/19/2023,Casual,8,30.1,Store_A
2/19/2023,Athletic,82,21.98,Store_C
2/19/2023,Seasonal,7,180.51,Store_C
2/19/2023,Seasonal,18,23.24,Store_C
2/19/2023,Formal,21,103.99,Store_D
2/19/2023,Seasonal,68,168.96,Store_A
2/19/2023,Athletic,7,66.22,Store_D
2/19/2023,Athletic,58,151.83,Store_B
2/19/2023,Seasonal,25,137.26,Store_A
2/19/2023,Athletic,55,86.9,Store_A
2/19/2023,Athletic,57,92.96,Store_B
2/19/2023,Formal,28,97.95,Store_B
2/19/2023,Casual,89,86.8,Store_A
2/19/2023,Formal,26,164.35,Store_D
2/19/2023,Casual,25,71.42,Store_B
2/19/2023,Casual,90,86.96,Store_C
2/19/2023,Seasonal,36,30.65,Store_B
2/19/2023,Athletic,47,98.47,Store_C
2/19/2023,Formal,62,82.06,Store_C
2/19/2023,Formal,13,161.92,Store_A
2/19/2023,Formal,25,113.5,Store_B
2/19/2023,Casual,61,39.49,Store_B
2/19/2023,Athletic,42,110.75,Store_C
2/19/2023,Formal,90,188.04,Store_A
2/19/2023,Formal,31,139.92,Store_A
2/19/2023,Casual,26,113.93,Store_A
2/19/2023,Athletic,80,67.03,Store_C
2/19/2023,Formal,31,79.03,Store_C
2/19/2023,Formal,66,187.32,Store_A
2/19/2023,Seasonal,70,145.38,Store_D
2/19/2023,Casual,7,20.49,Store_B
2/19/2023,Athletic,25,167.92,Store_A
2/19/2023,Athletic,45,77.97,Store_C
2/19/2023,Formal,52,29.62,Store_A
2/19/2023,Seasonal,84,138.84,Store_D
2/19/2023,Athletic,86,48.65,Store_B
2/19/2023,Formal,49,82.97,Store_D
2/19/2023,Athletic,95,37.1,Store_D
2/19/2023,Casual,4,135.4,Store_D
2/19/2023,Athletic,69,143.81,Store_B
2/19/2023,Athletic,90,134.68,Store_B
2/19/2023,Athletic,68,74.68,Store_C
2/19/2023,Formal,30,29.19,Store_A
2/19/2023,Casual,41,86.13,Store_B
2/19/2023,Seasonal,37,128.83,Store_A
2/19/2023,Seasonal,35,56.49,Store_C
2/19/2023,Formal,98,158.4,Store_D
2/19/2023,Seasonal,92,47.05,Store_A
2/19/2023,Athletic,4,184.28,Store_C
2/19/2023,Athletic,75,26.07,Store_B
2/19/2023,Athletic,91,93.71,Store_D
2/19/2023,Seasonal,8,61.76,Store_B
2/19/2023,Athletic,63,64.97,Store_A
2/19/2023,Seasonal,84,84.44,Store_C
2/19/2023,Casual,95,64.78,Store_B
2/19/2023,Athletic,88,150.54,Store_C
2/19/2023,Formal,89,131.58,Store_A
2/19/2023,Athletic,99,173.38,Store_B
2/19/2023,Athletic,86,75.39,Store_D
2/19/2023,Casual,81,139.52,Store_D
2/20/2023,Seasonal,57,41.88,Store_B
2/20/2023,Formal,6,188.62,Store_A
2/20/2023,Casual,98,143.46,Store_B
2/20/2023,Casual,71,117.85,Store_B
2/20/2023,Formal,39,50.26,Store_B
2/20/2023,Casual,53,61.55,Store_C
2/20/2023,Casual,58,180.73,Store_D
2/20/2023,Formal,50,149.66,Store_A
2/20/2023,Athletic,91,161.39,Store_D
2/20/2023,Formal,62,47.75,Store_D
2/20/2023,Formal,13,66.9,Store_C
2/20/2023,Athletic,64,176.17,Store_D
2/20/2023,Casual,83,195.68,Store_D
2/20/2023,Casual,94,122.31,Store_C
2/20/2023,Athletic,78,137.96,Store_B
2/20/2023,Athletic,98,108.54,Store_C
2/20/2023,Formal,27,39.94,Store_A
2/20/2023,Formal,71,163.06,Store_C
2/20/2023,Formal,24,66,Store_D
2/20/2023,Casual,19,124.72,Store_B
2/20/2023,Seasonal,11,122.61,Store_C
2/20/2023,Formal,29,199.22,Store_A
2/20/2023,Seasonal,80,50.32,Store_A
2/20/2023,Seasonal,96,39.14,Store_A
2/20/2023,Athletic,58,145.65,Store_C
2/20/2023,Formal,60,151.73,Store_C
2/20/2023,Formal,51,73.53,Store_B
2/20/2023,Athletic,86,180.41,Store_D
2/20/2023,Casual,49,154.08,Store_C
2/20/2023,Formal,61,64.44,Store_D
2/20/2023,Seasonal,88,22.52,Store_D
2/20/2023,Casual,96,33.56,Store_C
2/20/2023,Casual,15,105.43,Store_A
2/20/2023,Athletic,72,120.78,Store_B
2/20/2023,Formal,11,57.5,Store_D
2/20/2023,Formal,98,162.24,Store_C
2/20/2023,Formal,21,55.6,Store_D
2/20/2023,Formal,24,184.67,Store_C
2/20/2023,Formal,32,168.02,Store_C
2/20/2023,Formal,29,138.65,Store_A
2/20/2023,Formal,49,165.54,Store_D
2/20/2023,Casual,52,116.89,Store_C
2/20/2023,Seasonal,80,114.78,Store_A
2/20/2023,Formal,18,134.36,Store_B
2/20/2023,Casual,88,185.5,Store_B
2/20/2023,Athletic,9,194.39,Store_C
2/20/2023,Formal,68,102.52,Store_D
2/20/2023,Seasonal,96,67.32,Store_D
2/20/2023,Formal,4,60.23,Store_C
2/20/2023,Formal,85,36.5,Store_A
2/20/2023,Casual,13,107.94,Store_C
2/20/2023,Athletic,69,76.44,Store_D
2/20/2023,Formal,86,109.9,Store_C
2/20/2023,Formal,58,160.28,Store_C
2/20/2023,Casual,45,110.31,Store_D
2/20/2023,Athletic,88,67.24,Store_C
2/20/2023,Casual,81,156.12,Store_D
2/20/2023,Seasonal,30,38.16,Store_C
2/20/2023,Formal,54,55.94,Store_D
2/20/2023,Casual,6,118.01,Store_D
2/20/2023,Athletic,37,67.68,Store_A
2/20/2023,Casual,67,90.06,Store_D
2/20/2023,Seasonal,75,20.84,Store_B
2/20/2023,Casual,91,156.55,Store_D
2/20/2023,Formal,13,80.8,Store_C
2/20/2023,Formal,94,61.8,Store_D
2/20/2023,Athletic,1,197.91,Store_C
2/20/2023,Athletic,42,85.98,Store_B
2/20/2023,Seasonal,18,102.72,Store_A
2/20/2023,Seasonal,4,47.82,Store_A
2/20/2023,Formal,68,78.61,Store_C
2/20/2023,Seasonal,85,160.31,Store_A
2/20/2023,Athletic,36,45.96,Store_C
2/20/2023,Athletic,76,163.21,Store_A
2/20/2023,Seasonal,7,151.75,Store_C
2/20/2023,Casual,1,127.69,Store_A
2/20/2023,Formal,3,35.43,Store_B
2/20/2023,Casual,19,96.8,Store_B
2/20/2023,Seasonal,25,93.38,Store_A
2/20/2023,Formal,53,28.47,Store_B
2/20/2023,Casual,89,75,Store_A
2/20/2023,Casual,67,168.08,Store_B
2/20/2023,Formal,34,125.63,Store_B
2/20/2023,Formal,59,111.52,Store_D
2/21/2023,Casual,21,49.53,Store_C
2/21/2023,Seasonal,78,158.85,Store_A
2/21/2023,Seasonal,38,186.66,Store_C
2/21/2023,Seasonal,25,165.53,Store_C
2/21/2023,Seasonal,19,36.24,Store_C
2/21/2023,Athletic,6,52.81,Store_B
2/21/2023,Casual,34,124.98,Store_A
2/21/2023,Casual,68,45.08,Store_B
2/21/2023,Formal,80,98.14,Store_B
2/21/2023,Athletic,21,118.21,Store_D
2/21/2023,Seasonal,40,165,Store_A
2/21/2023,Casual,5,150.53,Store_B
2/21/2023,Casual,4,81.96,Store_C
2/21/2023,Seasonal,8,118.15,Store_B
2/21/2023,Athletic,98,82.84,Store_A
2/21/2023,Athletic,2,149.37,Store_A
2/21/2023,Athletic,19,22.37,Store_B
2/21/2023,Athletic,24,73.99,Store_B
2/21/2023,Casual,86,96.18,Store_A
2/21/2023,Casual,89,181.55,Store_C
2/21/2023,Formal,13,139.29,Store_D
2/21/2023,Formal,10,84.26,Store_D
2/21/2023,Formal,33,109.58,Store_B
2/21/2023,Formal,62,134.92,Store_B
2/21/2023,Casual,2,40.86,Store_A
2/21/2023,Seasonal,60,54.32,Store_D
2/21/2023,Formal,71,177.23,Store_C
2/21/2023,Formal,37,100.91,Store_D
2/21/2023,Formal,59,124.77,Store_C
2/21/2023,Seasonal,32,36.22,Store_B
2/21/2023,Seasonal,7,56.11,Store_A
2/21/2023,Athletic,3,95.24,Store_D
2/21/2023,Seasonal,61,139.63,Store_D
2/21/2023,Formal,22,106.99,Store_C
